nohup: ignoring input
/home/shaokun/anaconda3/envs/PPALM/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: '/home/shaokun/anaconda3/envs/PPALM/lib/python3.10/site-packages/torchvision/image.so: undefined symbol: _ZN3c1017RegisterOperatorsD1Ev'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn(
/home/shaokun/PALM/main.py:52: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler()
Namespace(in_dataset='CIFAR-100', out_datasets=['inat', 'sun50', 'places50', 'dtd'], backbone='resnet34', method='top5-palm-cache6-ema0.999', seed=1, gpu='0', epochs=100, batch_size=128, lr=0.001, weight_decay=0.0001, print_every=50, fine_tune=False, temp=0.1, cosine=True, warm=False, lr_decay_epochs='700,800,900', lr_decay_rate=0.1, layers=100, depth=40, width=4, growth=12, droprate=0.0, save_path='checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-upper-retain.pt', load_path=None, reduce=0.5, score='mahalanobis', threshold=1.0, k=5, momentum=0.9, proto_m=0.999, cache_size=6, nviews=2, lambda_pcon=1.0, epsilon=0.05, incremental=False, use_lora=False, lora_impl='native', lora_r=8, lora_alpha=32, lora_dropout=0.05, lora_target='head', adapter_save_path=None, adapter_load_path=None, forget_classes='0,1,2,3,4,5,6,7,8,9', forget_list_path=None, forget_center_set='retain', forget_lambda=0.1, forget_margin=100.0, centers_path=None, precision_path=None, batch_forget_mode='retain_only', argument=True)
Files already downloaded and verified
resnet34-top5-palm-cache6-ema0.999: Number of model parameters: 21605312
[debug] trainable_count = 112
[debug] trainable: encoder.conv1.weight
[debug] trainable: encoder.bn1.weight
[debug] trainable: encoder.bn1.bias
[debug] trainable: encoder.layer1.0.conv1.weight
[debug] trainable: encoder.layer1.0.bn1.weight
[debug] trainable: encoder.layer1.0.bn1.bias
[debug] trainable: encoder.layer1.0.conv2.weight
[debug] trainable: encoder.layer1.0.bn2.weight
[debug] trainable: encoder.layer1.0.bn2.bias
[debug] trainable: encoder.layer1.1.conv1.weight
[debug] trainable: encoder.layer1.1.bn1.weight
[debug] trainable: encoder.layer1.1.bn1.bias
[debug] trainable: encoder.layer1.1.conv2.weight
[debug] trainable: encoder.layer1.1.bn2.weight
[debug] trainable: encoder.layer1.1.bn2.bias
[debug] trainable: encoder.layer1.2.conv1.weight
[debug] trainable: encoder.layer1.2.bn1.weight
[debug] trainable: encoder.layer1.2.bn1.bias
[debug] trainable: encoder.layer1.2.conv2.weight
[debug] trainable: encoder.layer1.2.bn2.weight
[debug] trainable: encoder.layer1.2.bn2.bias
[debug] trainable: encoder.layer2.0.conv1.weight
[debug] trainable: encoder.layer2.0.bn1.weight
[debug] trainable: encoder.layer2.0.bn1.bias
[debug] trainable: encoder.layer2.0.conv2.weight
[debug] trainable: encoder.layer2.0.bn2.weight
[debug] trainable: encoder.layer2.0.bn2.bias
[debug] trainable: encoder.layer2.0.shortcut.0.weight
[debug] trainable: encoder.layer2.0.shortcut.1.weight
[debug] trainable: encoder.layer2.0.shortcut.1.bias
[debug] trainable: encoder.layer2.1.conv1.weight
[debug] trainable: encoder.layer2.1.bn1.weight
[debug] trainable: encoder.layer2.1.bn1.bias
[debug] trainable: encoder.layer2.1.conv2.weight
[debug] trainable: encoder.layer2.1.bn2.weight
[debug] trainable: encoder.layer2.1.bn2.bias
[debug] trainable: encoder.layer2.2.conv1.weight
[debug] trainable: encoder.layer2.2.bn1.weight
[debug] trainable: encoder.layer2.2.bn1.bias
[debug] trainable: encoder.layer2.2.conv2.weight
[debug] trainable: encoder.layer2.2.bn2.weight
[debug] trainable: encoder.layer2.2.bn2.bias
[debug] trainable: encoder.layer2.3.conv1.weight
[debug] trainable: encoder.layer2.3.bn1.weight
[debug] trainable: encoder.layer2.3.bn1.bias
[debug] trainable: encoder.layer2.3.conv2.weight
[debug] trainable: encoder.layer2.3.bn2.weight
[debug] trainable: encoder.layer2.3.bn2.bias
[debug] trainable: encoder.layer3.0.conv1.weight
[debug] trainable: encoder.layer3.0.bn1.weight
[debug][warn] non-LoRA trainables detected: ['encoder.conv1.weight', 'encoder.bn1.weight', 'encoder.bn1.bias', 'encoder.layer1.0.conv1.weight', 'encoder.layer1.0.bn1.weight', 'encoder.layer1.0.bn1.bias', 'encoder.layer1.0.conv2.weight', 'encoder.layer1.0.bn2.weight', 'encoder.layer1.0.bn2.bias', 'encoder.layer1.1.conv1.weight']
[loss] ep 15 it 135 total=10.9872 mle=4.9309 pcon=6.0563 forget=0.0000 nr=118 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 15 it 185 total=10.9108 mle=4.8571 pcon=6.0537 forget=0.0000 nr=116 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 15 it 235 total=10.9848 mle=4.9332 pcon=6.0516 forget=0.0000 nr=118 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 15 it 285 total=10.9500 mle=4.9009 pcon=6.0491 forget=0.0000 nr=115 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 15 it 335 total=10.9469 mle=4.9001 pcon=6.0468 forget=0.0000 nr=115 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 15 it 385 total=11.0069 mle=4.9624 pcon=6.0445 forget=0.0000 nr=114 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 16 it 44 total=10.9349 mle=4.8927 pcon=6.0422 forget=0.0000 nr=118 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 16 it 94 total=10.9133 mle=4.8734 pcon=6.0399 forget=0.0000 nr=114 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 16 it 144 total=10.9359 mle=4.8985 pcon=6.0374 forget=0.0000 nr=107 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 16 it 194 total=10.9267 mle=4.8910 pcon=6.0357 forget=0.0000 nr=115 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 16 it 244 total=10.9885 mle=4.9550 pcon=6.0335 forget=0.0000 nr=119 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 16 it 294 total=10.8778 mle=4.8469 pcon=6.0309 forget=0.0000 nr=114 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 16 it 344 total=10.9579 mle=4.9296 pcon=6.0283 forget=0.0000 nr=109 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 17 it 3 total=10.9467 mle=4.9208 pcon=6.0259 forget=0.0000 nr=112 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 17 it 53 total=10.8629 mle=4.8395 pcon=6.0233 forget=0.0000 nr=119 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 17 it 103 total=10.9257 mle=4.9048 pcon=6.0209 forget=0.0000 nr=114 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 17 it 153 total=10.7648 mle=4.7461 pcon=6.0187 forget=0.0000 nr=115 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 17 it 203 total=10.8540 mle=4.8375 pcon=6.0165 forget=0.0000 nr=112 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 17 it 253 total=10.8857 mle=4.8716 pcon=6.0140 forget=0.0000 nr=119 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 17 it 303 total=10.9164 mle=4.9047 pcon=6.0117 forget=0.0000 nr=112 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 17 it 353 total=10.8668 mle=4.8571 pcon=6.0097 forget=0.0000 nr=107 nf=0 centers=None P=None dmin_norm=NA
 19%|█▉        | 19/100 [12:39<26:49, 19.87s/it] 20%|██        | 20/100 [12:57<25:52, 19.41s/it] 21%|██        | 21/100 [13:15<24:59, 18.98s/it] 22%|██▏       | 22/100 [13:33<24:20, 18.72s/it] 23%|██▎       | 23/100 [13:51<23:48, 18.55s/it] 24%|██▍       | 24/100 [14:20<27:29, 21.70s/it] 25%|██▌       | 25/100 [14:50<30:09, 24.12s/it] 26%|██▌       | 26/100 [15:10<28:20, 22.98s/it][loss] ep 18 it 12 total=10.8560 mle=4.8488 pcon=6.0072 forget=0.0000 nr=113 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 18 it 62 total=10.8287 mle=4.8239 pcon=6.0048 forget=0.0000 nr=121 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 18 it 112 total=10.8827 mle=4.8801 pcon=6.0025 forget=0.0000 nr=118 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 18 it 162 total=10.7650 mle=4.7649 pcon=6.0001 forget=0.0000 nr=119 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 18 it 212 total=10.8112 mle=4.8138 pcon=5.9974 forget=0.0000 nr=117 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 18 it 262 total=10.9255 mle=4.9307 pcon=5.9948 forget=0.0000 nr=114 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 18 it 312 total=10.8908 mle=4.8983 pcon=5.9925 forget=0.0000 nr=118 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 18 it 362 total=10.8799 mle=4.8895 pcon=5.9904 forget=0.0000 nr=116 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 19 it 21 total=10.7449 mle=4.7568 pcon=5.9881 forget=0.0000 nr=124 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 19 it 71 total=10.7567 mle=4.7711 pcon=5.9857 forget=0.0000 nr=121 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 19 it 121 total=10.9108 mle=4.9278 pcon=5.9830 forget=0.0000 nr=117 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 19 it 171 total=10.7711 mle=4.7904 pcon=5.9807 forget=0.0000 nr=117 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 19 it 221 total=10.6267 mle=4.6481 pcon=5.9786 forget=0.0000 nr=118 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 19 it 271 total=10.6729 mle=4.6968 pcon=5.9761 forget=0.0000 nr=109 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 19 it 321 total=10.5861 mle=4.6129 pcon=5.9732 forget=0.0000 nr=112 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 19 it 371 total=10.7828 mle=4.8124 pcon=5.9705 forget=0.0000 nr=118 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 20 it 30 total=10.6926 mle=4.7244 pcon=5.9682 forget=0.0000 nr=115 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 20 it 80 total=10.7665 mle=4.8006 pcon=5.9659 forget=0.0000 nr=117 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 20 it 130 total=10.6129 mle=4.6493 pcon=5.9637 forget=0.0000 nr=114 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 20 it 180 total=10.6216 mle=4.6604 pcon=5.9612 forget=0.0000 nr=117 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 20 it 230 total=10.6765 mle=4.7179 pcon=5.9586 forget=0.0000 nr=113 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 20 it 280 total=10.5625 mle=4.6064 pcon=5.9561 forget=0.0000 nr=105 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 20 it 330 total=10.7283 mle=4.7749 pcon=5.9534 forget=0.0000 nr=112 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 20 it 380 total=10.6119 mle=4.6608 pcon=5.9511 forget=0.0000 nr=115 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 21 it 39 total=10.7945 mle=4.8462 pcon=5.9484 forget=0.0000 nr=116 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 21 it 89 total=10.6584 mle=4.7123 pcon=5.9461 forget=0.0000 nr=114 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 21 it 139 total=10.6355 mle=4.6921 pcon=5.9433 forget=0.0000 nr=117 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 21 it 189 total=10.6613 mle=4.7206 pcon=5.9407 forget=0.0000 nr=117 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 21 it 239 total=10.7156 mle=4.7775 pcon=5.9381 forget=0.0000 nr=113 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 21 it 289 total=10.8000 mle=4.8644 pcon=5.9356 forget=0.0000 nr=120 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 21 it 339 total=10.7001 mle=4.7671 pcon=5.9331 forget=0.0000 nr=116 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 21 it 389 total=10.7590 mle=4.8285 pcon=5.9305 forget=0.0000 nr=117 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 22 it 48 total=10.6224 mle=4.6940 pcon=5.9284 forget=0.0000 nr=118 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 22 it 98 total=10.5842 mle=4.6585 pcon=5.9257 forget=0.0000 nr=117 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 22 it 148 total=10.7012 mle=4.7778 pcon=5.9234 forget=0.0000 nr=112 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 22 it 198 total=10.5949 mle=4.6744 pcon=5.9205 forget=0.0000 nr=116 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 22 it 248 total=10.7087 mle=4.7908 pcon=5.9178 forget=0.0000 nr=115 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 22 it 298 total=10.6190 mle=4.7036 pcon=5.9153 forget=0.0000 nr=120 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 22 it 348 total=10.5001 mle=4.5872 pcon=5.9129 forget=0.0000 nr=114 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 23 it 7 total=10.7946 mle=4.8846 pcon=5.9100 forget=0.0000 nr=119 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 23 it 57 total=10.5337 mle=4.6263 pcon=5.9074 forget=0.0000 nr=112 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 23 it 107 total=10.4909 mle=4.5863 pcon=5.9046 forget=0.0000 nr=115 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 23 it 157 total=10.6409 mle=4.7389 pcon=5.9020 forget=0.0000 nr=112 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 23 it 207 total=10.6626 mle=4.7635 pcon=5.8992 forget=0.0000 nr=115 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 23 it 257 total=10.4799 mle=4.5833 pcon=5.8967 forget=0.0000 nr=114 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 23 it 307 total=10.4314 mle=4.5372 pcon=5.8942 forget=0.0000 nr=111 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 23 it 357 total=10.5120 mle=4.6202 pcon=5.8918 forget=0.0000 nr=115 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 24 it 16 total=10.5844 mle=4.6954 pcon=5.8890 forget=0.0000 nr=113 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 24 it 66 total=10.4653 mle=4.5793 pcon=5.8861 forget=0.0000 nr=115 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 24 it 116 total=10.4913 mle=4.6077 pcon=5.8836 forget=0.0000 nr=111 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 24 it 166 total=10.6701 mle=4.7892 pcon=5.8809 forget=0.0000 nr=118 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 24 it 216 total=10.6684 mle=4.7904 pcon=5.8780 forget=0.0000 nr=118 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 24 it 266 total=10.5513 mle=4.6759 pcon=5.8754 forget=0.0000 nr=116 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 24 it 316 total=10.3786 mle=4.5058 pcon=5.8728 forget=0.0000 nr=116 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 24 it 366 total=10.5755 mle=4.7052 pcon=5.8703 forget=0.0000 nr=116 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 25 it 25 total=10.4169 mle=4.5492 pcon=5.8677 forget=0.0000 nr=112 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 25 it 75 total=10.2916 mle=4.4263 pcon=5.8653 forget=0.0000 nr=114 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 25 it 125 total=10.5897 mle=4.7271 pcon=5.8626 forget=0.0000 nr=112 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 25 it 175 total=10.4528 mle=4.5929 pcon=5.8599 forget=0.0000 nr=114 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 25 it 225 total=10.5491 mle=4.6920 pcon=5.8571 forget=0.0000 nr=115 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 25 it 275 total=10.3932 mle=4.5387 pcon=5.8545 forget=0.0000 nr=116 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 25 it 325 total=10.4427 mle=4.5905 pcon=5.8522 forget=0.0000 nr=109 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 25 it 375 total=10.5962 mle=4.7464 pcon=5.8498 forget=0.0000 nr=112 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 26 it 34 total=10.2891 mle=4.4417 pcon=5.8474 forget=0.0000 nr=108 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 26 it 84 total=10.4506 mle=4.6059 pcon=5.8448 forget=0.0000 nr=117 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 26 it 134 total=10.3975 mle=4.5553 pcon=5.8422 forget=0.0000 nr=110 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 26 it 184 total=10.3939 mle=4.5538 pcon=5.8401 forget=0.0000 nr=111 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 26 it 234 total=10.4169 mle=4.5788 pcon=5.8380 forget=0.0000 nr=113 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 26 it 284 total=10.3743 mle=4.5390 pcon=5.8352 forget=0.0000 nr=116 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 26 it 334 total=10.5038 mle=4.6714 pcon=5.8324 forget=0.0000 nr=113 nf=0 centers=None P=None dmin_norm=NA
 27%|██▋       | 27/100 [15:29<26:18, 21.62s/it] 28%|██▊       | 28/100 [15:48<24:52, 20.73s/it] 29%|██▉       | 29/100 [16:08<24:28, 20.68s/it] 30%|███       | 30/100 [16:26<23:19, 20.00s/it] 31%|███       | 31/100 [16:45<22:33, 19.62s/it] 32%|███▏      | 32/100 [17:03<21:44, 19.19s/it] 33%|███▎      | 33/100 [17:22<21:08, 18.93s/it] 34%|███▍      | 34/100 [17:40<20:33, 18.70s/it] 35%|███▌      | 35/100 [17:58<20:13, 18.67s/it][loss] ep 26 it 384 total=10.2292 mle=4.3993 pcon=5.8298 forget=0.0000 nr=113 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 27 it 43 total=10.5139 mle=4.6862 pcon=5.8276 forget=0.0000 nr=110 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 27 it 93 total=10.4948 mle=4.6701 pcon=5.8247 forget=0.0000 nr=111 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 27 it 143 total=10.4193 mle=4.5970 pcon=5.8222 forget=0.0000 nr=123 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 27 it 193 total=10.3037 mle=4.4840 pcon=5.8197 forget=0.0000 nr=117 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 27 it 243 total=10.4314 mle=4.6141 pcon=5.8173 forget=0.0000 nr=123 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 27 it 293 total=10.3276 mle=4.5126 pcon=5.8150 forget=0.0000 nr=120 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 27 it 343 total=10.1946 mle=4.3823 pcon=5.8124 forget=0.0000 nr=110 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 28 it 2 total=10.3854 mle=4.5755 pcon=5.8099 forget=0.0000 nr=114 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 28 it 52 total=10.2656 mle=4.4576 pcon=5.8079 forget=0.0000 nr=112 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 28 it 102 total=10.2640 mle=4.4589 pcon=5.8051 forget=0.0000 nr=120 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 28 it 152 total=10.3269 mle=4.5242 pcon=5.8027 forget=0.0000 nr=117 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 28 it 202 total=10.3916 mle=4.5915 pcon=5.8002 forget=0.0000 nr=114 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 28 it 252 total=10.4396 mle=4.6414 pcon=5.7982 forget=0.0000 nr=114 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 28 it 302 total=10.4206 mle=4.6248 pcon=5.7958 forget=0.0000 nr=115 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 28 it 352 total=10.3383 mle=4.5449 pcon=5.7934 forget=0.0000 nr=115 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 29 it 11 total=10.3627 mle=4.5715 pcon=5.7912 forget=0.0000 nr=120 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 29 it 61 total=10.3299 mle=4.5410 pcon=5.7889 forget=0.0000 nr=117 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 29 it 111 total=10.3333 mle=4.5468 pcon=5.7865 forget=0.0000 nr=120 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 29 it 161 total=10.2173 mle=4.4333 pcon=5.7840 forget=0.0000 nr=115 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 29 it 211 total=10.2942 mle=4.5122 pcon=5.7820 forget=0.0000 nr=113 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 29 it 261 total=10.3370 mle=4.5574 pcon=5.7796 forget=0.0000 nr=113 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 29 it 311 total=10.1910 mle=4.4136 pcon=5.7774 forget=0.0000 nr=121 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 29 it 361 total=10.2917 mle=4.5163 pcon=5.7754 forget=0.0000 nr=113 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 30 it 20 total=10.2995 mle=4.5263 pcon=5.7732 forget=0.0000 nr=120 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 30 it 70 total=10.2428 mle=4.4719 pcon=5.7709 forget=0.0000 nr=116 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 30 it 120 total=10.2479 mle=4.4792 pcon=5.7687 forget=0.0000 nr=116 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 30 it 170 total=10.1666 mle=4.4000 pcon=5.7665 forget=0.0000 nr=115 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 30 it 220 total=10.0761 mle=4.3117 pcon=5.7644 forget=0.0000 nr=115 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 30 it 270 total=10.2390 mle=4.4764 pcon=5.7625 forget=0.0000 nr=115 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 30 it 320 total=10.3888 mle=4.6282 pcon=5.7605 forget=0.0000 nr=115 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 30 it 370 total=10.2021 mle=4.4439 pcon=5.7583 forget=0.0000 nr=118 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 31 it 29 total=10.1073 mle=4.3513 pcon=5.7561 forget=0.0000 nr=115 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 31 it 79 total=10.1194 mle=4.3652 pcon=5.7543 forget=0.0000 nr=111 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 31 it 129 total=10.2888 mle=4.5366 pcon=5.7522 forget=0.0000 nr=119 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 31 it 179 total=10.1538 mle=4.4036 pcon=5.7502 forget=0.0000 nr=116 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 31 it 229 total=10.2535 mle=4.5055 pcon=5.7480 forget=0.0000 nr=119 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 31 it 279 total=10.2758 mle=4.5300 pcon=5.7458 forget=0.0000 nr=121 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 31 it 329 total=10.0578 mle=4.3142 pcon=5.7435 forget=0.0000 nr=118 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 31 it 379 total=10.1869 mle=4.4460 pcon=5.7409 forget=0.0000 nr=117 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 32 it 38 total=10.2009 mle=4.4619 pcon=5.7390 forget=0.0000 nr=119 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 32 it 88 total=10.4908 mle=4.7541 pcon=5.7367 forget=0.0000 nr=119 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 32 it 138 total=10.2594 mle=4.5249 pcon=5.7345 forget=0.0000 nr=111 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 32 it 188 total=10.3365 mle=4.6043 pcon=5.7322 forget=0.0000 nr=113 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 32 it 238 total=10.1214 mle=4.3909 pcon=5.7305 forget=0.0000 nr=113 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 32 it 288 total=10.1710 mle=4.4428 pcon=5.7281 forget=0.0000 nr=111 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 32 it 338 total=10.2291 mle=4.5030 pcon=5.7261 forget=0.0000 nr=118 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 32 it 388 total=10.2452 mle=4.5213 pcon=5.7240 forget=0.0000 nr=114 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 33 it 47 total=10.2469 mle=4.5251 pcon=5.7218 forget=0.0000 nr=113 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 33 it 97 total=10.3117 mle=4.5920 pcon=5.7197 forget=0.0000 nr=114 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 33 it 147 total=10.1577 mle=4.4400 pcon=5.7177 forget=0.0000 nr=118 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 33 it 197 total=10.1419 mle=4.4265 pcon=5.7154 forget=0.0000 nr=114 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 33 it 247 total=10.2460 mle=4.5322 pcon=5.7138 forget=0.0000 nr=117 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 33 it 297 total=10.1950 mle=4.4832 pcon=5.7118 forget=0.0000 nr=115 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 33 it 347 total=10.1088 mle=4.3992 pcon=5.7096 forget=0.0000 nr=112 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 34 it 6 total=10.0926 mle=4.3852 pcon=5.7074 forget=0.0000 nr=108 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 34 it 56 total=9.9431 mle=4.2383 pcon=5.7048 forget=0.0000 nr=115 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 34 it 106 total=10.0970 mle=4.3942 pcon=5.7028 forget=0.0000 nr=115 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 34 it 156 total=9.9642 mle=4.2632 pcon=5.7010 forget=0.0000 nr=116 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 34 it 206 total=10.3678 mle=4.6689 pcon=5.6989 forget=0.0000 nr=110 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 34 it 256 total=10.1747 mle=4.4777 pcon=5.6970 forget=0.0000 nr=113 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 34 it 306 total=9.9976 mle=4.3027 pcon=5.6949 forget=0.0000 nr=113 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 34 it 356 total=10.0271 mle=4.3342 pcon=5.6929 forget=0.0000 nr=115 nf=0 centers=None P=None dmin_norm=NA
