nohup: ignoring input
/home/shaokun/anaconda3/envs/PPALM/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: '/home/shaokun/anaconda3/envs/PPALM/lib/python3.10/site-packages/torchvision/image.so: undefined symbol: _ZN3c1017RegisterOperatorsD1Ev'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn(
/home/shaokun/PALM/main.py:52: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler()
Namespace(in_dataset='CIFAR-100', out_datasets=['inat', 'sun50', 'places50', 'dtd'], backbone='resnet34', method='top5-palm-cache6-ema0.999', seed=1, gpu='0', epochs=500, batch_size=512, lr=0.5, weight_decay=1e-06, print_every=50, fine_tune=False, temp=0.1, cosine=True, warm=True, lr_decay_epochs='700,800,900', lr_decay_rate=0.1, layers=100, depth=40, width=4, growth=12, droprate=0.0, save_path='checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-upper-retain.pt', load_path=None, reduce=0.5, score='mahalanobis', threshold=1.0, k=5, momentum=0.9, proto_m=0.999, cache_size=6, nviews=2, lambda_pcon=1.0, epsilon=0.05, incremental=False, use_lora=False, lora_impl='native', lora_r=8, lora_alpha=32, lora_dropout=0.05, lora_target='head', adapter_save_path=None, adapter_load_path=None, forget_classes='0,1,2,3,4,5,6,7,8,9', forget_list_path=None, forget_center_set='retain', forget_lambda=0.1, forget_margin=100.0, centers_path=None, precision_path=None, batch_forget_mode='retain_only', umap_enable=False, umap_by='domain', umap_max_points=20000, umap_neighbors=15, umap_min_dist=0.05, umap_metric='cosine', umap_save_path=None, umap_rf_only=False, keep_cache=False, argument=True, warmup_from=0.01, warm_epochs=10, warmup_to=0.4995071754249608)
Files already downloaded and verified
resnet34-top5-palm-cache6-ema0.999: Number of model parameters: 21605312
[debug] trainable_count = 112
[debug] trainable: encoder.conv1.weight
[debug] trainable: encoder.bn1.weight
[debug] trainable: encoder.bn1.bias
[debug] trainable: encoder.layer1.0.conv1.weight
[debug] trainable: encoder.layer1.0.bn1.weight
[debug] trainable: encoder.layer1.0.bn1.bias
[debug] trainable: encoder.layer1.0.conv2.weight
[debug] trainable: encoder.layer1.0.bn2.weight
[debug] trainable: encoder.layer1.0.bn2.bias
[debug] trainable: encoder.layer1.1.conv1.weight
[debug] trainable: encoder.layer1.1.bn1.weight
[debug] trainable: encoder.layer1.1.bn1.bias
[debug] trainable: encoder.layer1.1.conv2.weight
[debug] trainable: encoder.layer1.1.bn2.weight
[debug] trainable: encoder.layer1.1.bn2.bias
[debug] trainable: encoder.layer1.2.conv1.weight
[debug] trainable: encoder.layer1.2.bn1.weight
[debug] trainable: encoder.layer1.2.bn1.bias
[debug] trainable: encoder.layer1.2.conv2.weight
[debug] trainable: encoder.layer1.2.bn2.weight
[debug] trainable: encoder.layer1.2.bn2.bias
[debug] trainable: encoder.layer2.0.conv1.weight
[debug] trainable: encoder.layer2.0.bn1.weight
[debug] trainable: encoder.layer2.0.bn1.bias
[debug] trainable: encoder.layer2.0.conv2.weight
[debug] trainable: encoder.layer2.0.bn2.weight
[debug] trainable: encoder.layer2.0.bn2.bias
[debug] trainable: encoder.layer2.0.shortcut.0.weight
[debug] trainable: encoder.layer2.0.shortcut.1.weight
[debug] trainable: encoder.layer2.0.shortcut.1.bias
[debug] trainable: encoder.layer2.1.conv1.weight
[debug] trainable: encoder.layer2.1.bn1.weight
[debug] trainable: encoder.layer2.1.bn1.bias
[debug] trainable: encoder.layer2.1.conv2.weight
[debug] trainable: encoder.layer2.1.bn2.weight
[debug] trainable: encoder.layer2.1.bn2.bias
[debug] trainable: encoder.layer2.2.conv1.weight
[debug] trainable: encoder.layer2.2.bn1.weight
[debug] trainable: encoder.layer2.2.bn1.bias
[debug] trainable: encoder.layer2.2.conv2.weight
[debug] trainable: encoder.layer2.2.bn2.weight
[debug] trainable: encoder.layer2.2.bn2.bias
[debug] trainable: encoder.layer2.3.conv1.weight
[debug] trainable: encoder.layer2.3.bn1.weight
[debug] trainable: encoder.layer2.3.bn1.bias
[debug] trainable: encoder.layer2.3.conv2.weight
[debug] trainable: encoder.layer2.3.bn2.weight
[debug] trainable: encoder.layer2.3.bn2.bias
[debug] trainable: encoder.layer3.0.conv1.weight
[debug] trainable: encoder.layer3.0.bn1.weight
[debug][warn] non-LoRA trainables detected: ['encoder.conv1.weight', 'encoder.bn1.weight', 'encoder.bn1.bias', 'encoder.layer1.0.conv1.weight', 'encoder.layer1.0.bn1.weight', 'encoder.layer1.0.bn1.bias', 'encoder.layer1.0.conv2.weight', 'encoder.layer1.0.bn2.weight', 'encoder.layer1.0.bn2.bias', 'encoder.layer1.1.conv1.weight']
[loss] ep 50 it 0 total=7.6139 mle=2.1671 pcon=5.4468 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 50 it 50 total=7.5779 mle=2.1373 pcon=5.4406 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 51 it 12 total=7.5262 mle=2.0913 pcon=5.4349 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 51 it 62 total=7.4748 mle=2.0457 pcon=5.4291 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 52 it 24 total=7.5797 mle=2.1566 pcon=5.4231 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 52 it 74 total=7.3880 mle=1.9702 pcon=5.4178 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 53 it 36 total=7.5045 mle=2.0919 pcon=5.4126 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 53 it 86 total=7.5151 mle=2.1076 pcon=5.4075 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 54 it 48 total=7.4095 mle=2.0074 pcon=5.4021 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 55 it 10 total=7.3582 mle=1.9611 pcon=5.3972 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 55 it 60 total=7.5045 mle=2.1121 pcon=5.3924 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 56 it 22 total=7.4582 mle=2.0707 pcon=5.3874 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 56 it 72 total=7.3913 mle=2.0084 pcon=5.3829 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 57 it 34 total=7.4145 mle=2.0365 pcon=5.3780 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 57 it 84 total=7.3379 mle=1.9643 pcon=5.3735 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 58 it 46 total=7.3616 mle=1.9923 pcon=5.3694 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 59 it 8 total=7.3904 mle=2.0254 pcon=5.3650 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 59 it 58 total=7.3268 mle=1.9661 pcon=5.3607 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 60 it 20 total=7.3785 mle=2.0220 pcon=5.3564 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 60 it 70 total=7.2939 mle=1.9415 pcon=5.3524 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 61 it 32 total=7.3597 mle=2.0112 pcon=5.3485 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 61 it 82 total=7.2257 mle=1.8809 pcon=5.3449 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 62 it 44 total=7.2695 mle=1.9283 pcon=5.3412 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 63 it 6 total=7.2225 mle=1.8848 pcon=5.3377 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 63 it 56 total=7.1678 mle=1.8331 pcon=5.3347 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 64 it 18 total=7.2558 mle=1.9249 pcon=5.3310 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 64 it 68 total=7.3225 mle=1.9949 pcon=5.3276 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 65 it 30 total=7.2590 mle=1.9347 pcon=5.3244 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 65 it 80 total=7.1694 mle=1.8480 pcon=5.3215 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 66 it 42 total=7.2362 mle=1.9181 pcon=5.3182 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 67 it 4 total=7.1993 mle=1.8837 pcon=5.3157 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 67 it 54 total=7.1869 mle=1.8743 pcon=5.3126 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 68 it 16 total=7.0619 mle=1.7523 pcon=5.3096 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 68 it 66 total=7.1619 mle=1.8550 pcon=5.3069 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 69 it 28 total=7.1347 mle=1.8304 pcon=5.3043 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 69 it 78 total=7.1722 mle=1.8705 pcon=5.3017 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 70 it 40 total=7.1418 mle=1.8427 pcon=5.2992 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 71 it 2 total=7.0391 mle=1.7424 pcon=5.2967 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 71 it 52 total=7.2107 mle=1.9166 pcon=5.2941 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 72 it 14 total=7.1758 mle=1.8841 pcon=5.2917 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 72 it 64 total=7.1276 mle=1.8384 pcon=5.2892 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 73 it 26 total=7.2381 mle=1.9510 pcon=5.2871 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 73 it 76 total=7.0960 mle=1.8107 pcon=5.2853 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 74 it 38 total=7.1310 mle=1.8478 pcon=5.2831 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 75 it 0 total=7.0509 mle=1.7698 pcon=5.2811 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 75 it 50 total=7.0361 mle=1.7570 pcon=5.2791 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 76 it 12 total=7.0402 mle=1.7629 pcon=5.2773 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 76 it 62 total=6.9943 mle=1.7186 pcon=5.2757 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 77 it 24 total=6.9998 mle=1.7258 pcon=5.2739 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 77 it 74 total=6.9633 mle=1.6909 pcon=5.2724 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 78 it 36 total=7.0308 mle=1.7604 pcon=5.2704 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 78 it 86 total=7.0361 mle=1.7671 pcon=5.2690 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 79 it 48 total=7.0581 mle=1.7910 pcon=5.2671 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 80 it 10 total=6.9107 mle=1.6453 pcon=5.2654 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
 16%|█▌        | 81/500 [43:07<4:08:31, 35.59s/it] 16%|█▋        | 82/500 [43:41<4:05:53, 35.29s/it] 17%|█▋        | 83/500 [44:16<4:04:57, 35.25s/it] 17%|█▋        | 84/500 [44:52<4:05:12, 35.37s/it] 17%|█▋        | 85/500 [45:27<4:03:39, 35.23s/it] 17%|█▋        | 86/500 [46:02<4:03:19, 35.26s/it] 17%|█▋        | 87/500 [46:38<4:03:26, 35.37s/it] 18%|█▊        | 88/500 [47:14<4:03:35, 35.47s/it] 18%|█▊        | 89/500 [47:49<4:03:25, 35.54s/it] 18%|█▊        | 90/500 [48:24<4:01:40, 35.37s/it] 18%|█▊        | 91/500 [49:00<4:01:50, 35.48s/it] 18%|█▊        | 92/500 [49:35<4:01:28, 35.51s/it] 19%|█▊        | 93/500 [50:11<4:01:28, 35.60s/it] 19%|█▉        | 94/500 [50:47<4:00:25, 35.53s/it] 19%|█▉        | 95/500 [51:23<4:00:35, 35.64s/it] 19%|█▉        | 96/500 [51:58<3:59:59, 35.64s/it] 19%|█▉        | 97/500 [52:33<3:58:22, 35.49s/it] 20%|█▉        | 98/500 [53:09<3:58:38, 35.62s/it] 20%|█▉        | 99/500 [53:45<3:58:22, 35.67s/it] 20%|██        | 100/500 [54:19<3:55:08, 35.27s/it] 20%|██        | 101/500 [54:55<3:55:30, 35.42s/it] 20%|██        | 102/500 [55:31<3:55:02, 35.43s/it] 21%|██        | 103/500 [56:06<3:54:52, 35.50s/it] 21%|██        | 104/500 [56:42<3:54:06, 35.47s/it] 21%|██        | 105/500 [57:16<3:51:58, 35.24s/it] 21%|██        | 106/500 [57:52<3:51:45, 35.29s/it] 21%|██▏       | 107/500 [58:27<3:50:16, 35.16s/it] 22%|██▏       | 108/500 [59:02<3:49:34, 35.14s/it] 22%|██▏       | 109/500 [59:36<3:48:08, 35.01s/it] 22%|██▏       | 110/500 [1:00:12<3:49:34, 35.32s/it] 22%|██▏       | 111/500 [1:00:48<3:49:11, 35.35s/it] 22%|██▏       | 112/500 [1:01:24<3:49:59, 35.57s/it] 23%|██▎       | 113/500 [1:01:50<3:30:39, 32.66s/it] 23%|██▎       | 114/500 [1:02:21<3:26:24, 32.08s/it] 23%|██▎       | 115/500 [1:02:48<3:16:29, 30.62s/it] 23%|██▎       | 116/500 [1:03:08<2:55:50, 27.48s/it] 23%|██▎       | 117/500 [1:03:28<2:40:30, 25.14s/it] 24%|██▎       | 118/500 [1:03:48<2:30:00, 23.56s/it] 24%|██▍       | 119/500 [1:04:08<2:24:13, 22.71s/it] 24%|██▍       | 120/500 [1:04:29<2:19:21, 22.00s/it] 24%|██▍       | 121/500 [1:04:49<2:15:15, 21.41s/it][loss] ep 80 it 60 total=7.0365 mle=1.7725 pcon=5.2640 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 81 it 22 total=6.9835 mle=1.7209 pcon=5.2626 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 81 it 72 total=7.0401 mle=1.7791 pcon=5.2610 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 82 it 34 total=6.9520 mle=1.6924 pcon=5.2596 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 82 it 84 total=6.9643 mle=1.7060 pcon=5.2583 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 83 it 46 total=6.9525 mle=1.6952 pcon=5.2573 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 84 it 8 total=6.8759 mle=1.6198 pcon=5.2561 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 84 it 58 total=6.8935 mle=1.6382 pcon=5.2552 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 85 it 20 total=6.9747 mle=1.7209 pcon=5.2537 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 85 it 70 total=6.9929 mle=1.7410 pcon=5.2519 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 86 it 32 total=6.8789 mle=1.6285 pcon=5.2504 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 86 it 82 total=6.9314 mle=1.6821 pcon=5.2493 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 87 it 44 total=6.9377 mle=1.6892 pcon=5.2485 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 88 it 6 total=6.8669 mle=1.6193 pcon=5.2477 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 88 it 56 total=6.8934 mle=1.6466 pcon=5.2468 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 89 it 18 total=6.8755 mle=1.6297 pcon=5.2458 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 89 it 68 total=6.9548 mle=1.7102 pcon=5.2446 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 90 it 30 total=6.8099 mle=1.5664 pcon=5.2435 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 90 it 80 total=6.9209 mle=1.6784 pcon=5.2425 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 91 it 42 total=6.9115 mle=1.6698 pcon=5.2417 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 92 it 4 total=6.8340 mle=1.5929 pcon=5.2411 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 92 it 54 total=6.7882 mle=1.5478 pcon=5.2404 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 93 it 16 total=6.8446 mle=1.6051 pcon=5.2395 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 93 it 66 total=6.9295 mle=1.6907 pcon=5.2388 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 94 it 28 total=6.8314 mle=1.5935 pcon=5.2379 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 94 it 78 total=6.9221 mle=1.6846 pcon=5.2375 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 95 it 40 total=6.9411 mle=1.7043 pcon=5.2368 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 96 it 2 total=6.8008 mle=1.5644 pcon=5.2364 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 96 it 52 total=6.8411 mle=1.6053 pcon=5.2358 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 97 it 14 total=6.8292 mle=1.5937 pcon=5.2355 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 97 it 64 total=6.8506 mle=1.6156 pcon=5.2350 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 98 it 26 total=6.8715 mle=1.6368 pcon=5.2347 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 98 it 76 total=6.8675 mle=1.6328 pcon=5.2347 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 99 it 38 total=6.7918 mle=1.5572 pcon=5.2345 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 100 it 0 total=6.7933 mle=1.5591 pcon=5.2342 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 100 it 50 total=6.7453 mle=1.5115 pcon=5.2338 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 101 it 12 total=6.8002 mle=1.5667 pcon=5.2336 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 101 it 62 total=6.8116 mle=1.5784 pcon=5.2332 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 102 it 24 total=6.7779 mle=1.5449 pcon=5.2329 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 102 it 74 total=6.8617 mle=1.6288 pcon=5.2329 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 103 it 36 total=6.7914 mle=1.5588 pcon=5.2326 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 103 it 86 total=6.7809 mle=1.5484 pcon=5.2326 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 104 it 48 total=6.7517 mle=1.5195 pcon=5.2322 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 105 it 10 total=6.7638 mle=1.5315 pcon=5.2323 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 105 it 60 total=6.8131 mle=1.5810 pcon=5.2321 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 106 it 22 total=6.7502 mle=1.5189 pcon=5.2313 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 106 it 72 total=6.7923 mle=1.5610 pcon=5.2313 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 107 it 34 total=6.8074 mle=1.5763 pcon=5.2310 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 107 it 84 total=6.7893 mle=1.5584 pcon=5.2309 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 108 it 46 total=6.7846 mle=1.5537 pcon=5.2308 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 109 it 8 total=6.7510 mle=1.5203 pcon=5.2307 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 109 it 58 total=6.8160 mle=1.5850 pcon=5.2310 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 110 it 20 total=6.7684 mle=1.5375 pcon=5.2309 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 110 it 70 total=6.7138 mle=1.4829 pcon=5.2308 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 111 it 32 total=6.7008 mle=1.4701 pcon=5.2306 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 111 it 82 total=6.8514 mle=1.6207 pcon=5.2307 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 112 it 44 total=6.7567 mle=1.5262 pcon=5.2305 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 113 it 6 total=6.7227 mle=1.4919 pcon=5.2308 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 113 it 56 total=6.7253 mle=1.4944 pcon=5.2309 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 114 it 18 total=6.7397 mle=1.5090 pcon=5.2308 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 114 it 68 total=6.7152 mle=1.4845 pcon=5.2307 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 115 it 30 total=6.7391 mle=1.5083 pcon=5.2307 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 115 it 80 total=6.7390 mle=1.5080 pcon=5.2311 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 116 it 42 total=6.7107 mle=1.4794 pcon=5.2313 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 117 it 4 total=6.6578 mle=1.4263 pcon=5.2316 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 117 it 54 total=6.6832 mle=1.4513 pcon=5.2319 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 118 it 16 total=6.7178 mle=1.4860 pcon=5.2318 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 118 it 66 total=6.7067 mle=1.4750 pcon=5.2318 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 119 it 28 total=6.6943 mle=1.4620 pcon=5.2323 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 119 it 78 total=6.7499 mle=1.5174 pcon=5.2325 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
[loss] ep 120 it 40 total=6.6896 mle=1.4568 pcon=5.2328 forget=0.0000 nr=512 nf=0 centers=None P=None dmin_norm=NA
